UNIX time,lat,lon
1485942480,45.47004,9.15909
1485942480,45.49673,9.22027
1485942480,45.48312,9.19954
1485942540,45.45493,9.18403
1485942540,45.49738,9.16839
1485942540,45.48361,9.18029
1485942540,45.48215,9.23238
1485942600,45.45366,9.16856
1485942600,45.47256,9.20312
1485942600,45.48577,9.20371
1485942600,45.5002,9.18323
1485942600,45.4438,9.15182
1485942660,45.44677,9.16354
1485942660,45.46188,9.22119
1485942660,45.45986,9.17716
1485942660,45.48978,9.20321
1485942660,45.48954,9.18902
1485942660,45.46632,9.18913
1485942720,45.46998,9.20016
1485942720,45.45904,9.21464
1485942720,45.47085,9.21853
1485942720,45.50346,9.22597
1485942720,45.46178,9.20449
1485942720,45.49703,9.17633
1485942720,45.50665,9.17913
1485942780,45.48935,9.20449
1485942780,45.47124,9.19236
1485942780,45.46579,9.19916
1485942780,45.45286,9.15988
1485942780,45.44747,9.20041
1485942780,45.46241,9.27726
1485942780,45.44875,9.20128
1485942780,45.4538,9.17457
1485942780,45.45373,9.19957
1485942780,45.50325,9.13808
1485942840,45.48414,9.20728
1485942840,45.47542,9.1874
1485942840,45.48391,9.18025
1485942840,45.4504,9.1903
1485942840,45.51137,9.25438
1485942900,45.45973,9.1887
1485942900,45.48182,9.20588
1485942900,45.45371,9.18381
1485942900,45.49029,9.14778
1485942900,45.44834,9.22104
1485942960,45.46309,9.21974
1485942960,45.46513,9.16846
1485942960,45.46699,9.19632
1485942960,45.50966,9.12631
1485942960,45.4759,9.19214
1485942960,45.46443,9.17323
1485942960,45.45723,9.16395
1485943020,45.45057,9.20248
1485943020,45.46998,9.20016
1485943020,45.46539,9.16069
1485943020,45.47389,9.15714
1485943020,45.49557,9.18052
1485943020,45.46431,9.16213
1485943020,45.46464,9.16444
1485943020,45.46155,9.20226
1485943020,45.48439,9.22009
1485943020,45.46241,9.27726
1485943020,45.44994,9.19073
1485943080,45.49048,9.18249
1485943080,45.46981,9.20005
1485943140,45.45739,9.18922
1485943140,45.48447,9.20471
1485943140,45.46593,9.19911
1485943140,45.47086,9.18343
1485943200,45.49094,9.14736
1485943200,45.46191,9.20391
1485943200,45.4938,9.16654
1485943260,45.46858,9.1723
1485943260,45.44513,9.18067
1485943260,45.47763,9.16709
1485943260,45.45014,9.24154
1485943260,45.43555,9.18783
1485943260,45.4605,9.17377
1485943260,45.48122,9.19121
1485943320,45.45919,9.17265
1485943320,45.46744,9.20412
1485943320,45.49114,9.20235
1485943320,45.45464,9.19191
1485943320,45.44965,9.14556
1485943320,45.47107,9.20156
1485943320,45.49871,9.14575
1485943380,45.44705,9.17959
1485943380,45.44333,9.17641
1485943380,45.46527,9.18227
1485943380,45.4142,9.17545
1485943440,45.47911,9.14487
1485943440,45.48912,9.16796
1485943440,45.48311,9.18495
1485943440,45.48113,9.22647
1485943440,45.43707,9.23112
1485943440,45.45083,9.15338
1485943440,45.49514,9.1744
1485943440,45.46233,9.19986
1485943500,45.51893,9.14719
1485943500,45.48133,9.19387
1485943500,45.45372,9.16254
1485943500,45.45186,9.16269
1485943560,45.4836,9.20314
1485943560,45.49107,9.2031
1485943560,45.47444,9.18969
1485943620,45.46916,9.23442
1485943620,45.47547,9.21378
1485943620,45.46718,9.21126
1485943680,45.47792,9.17324
1485943680,45.4851,9.23144
1485943680,45.45112,9.16025
1485943740,45.45434,9.21095
1485943740,45.4705,9.182
1485943740,45.46769,9.13398
1485943740,45.49175,9.16622
1485943740,45.47139,9.20012
1485943740,45.47085,9.18323
1485943740,45.5106,9.21065
1485943740,45.45432,9.21093
1485943740,45.45429,9.21096
1485943740,45.44234,9.1935
1485943740,45.50465,9.16387
1485943740,45.4766,9.1955
1485943800,45.46407,9.21606
1485943800,45.47046,9.19229
1485943860,45.44957,9.20686
1485943860,45.47892,9.17606
1485943860,45.48234,9.18638
1485943860,45.45382,9.18378
1485943860,45.45824,9.18565
1485943860,45.45498,9.19773
1485943860,45.48725,9.15235
1485943860,45.47513,9.20997
1485943860,45.44853,9.20258
1485943860,45.46849,9.12819
1485943860,45.4615,9.15744
1485943860,45.4563,9.15831
1485943920,45.49289,9.18213
1485943920,45.45262,9.16734
1485943980,45.47712,9.15001
1485943980,45.46714,9.15936
1485943980,45.45739,9.18922
1485943980,45.4605,9.17377
1485943980,45.48156,9.23747
1485943980,45.46731,9.19252
1485943980,45.4521,9.16363
1485943980,45.48935,9.20449
1485943980,45.48658,9.13059
1485943980,45.45377,9.19974
1485943980,45.50094,9.15646
1485943980,45.47124,9.19236
1485943980,45.45856,9.16454
1485944040,45.43861,9.14858
1485944100,45.45434,9.21095
1485944100,45.49593,9.14313
1485944100,45.49807,9.13141
1485944160,45.4502,9.18705
1485944160,45.50638,9.10008
1485944160,45.52814,9.22888
1485944160,45.44031,9.14759
1485944160,45.52159,9.15321
1485944220,45.48486,9.20696
1485944220,45.45958,9.20801
1485944220,45.48211,9.2317
1485944220,45.48113,9.22647
1485944220,45.45205,9.19409
1485944220,45.47978,9.14662
1485944220,45.47841,9.23428
1485944220,45.48894,9.21035
1485944220,45.48232,9.1466
1485944220,45.47243,9.18973
1485944220,45.48311,9.18495
1485944220,45.48623,9.20724
1485944220,45.49944,9.22354
1485944220,45.47446,9.24825
1485944220,45.45071,9.16585
1485944220,45.49901,9.14169
1485944220,45.47291,9.19708
1485944220,45.42753,9.22884
1485944220,45.50693,9.18661
1485944220,45.48541,9.1979
1485944220,45.49533,9.1406
1485944220,45.50454,9.10115
1485944220,45.49053,9.20241
1485944220,45.48978,9.20321
1485944220,45.48513,9.22097
1485944220,45.48136,9.15575
1485944220,45.50447,9.14715
1485944220,45.4736,9.1931
1485944220,45.50481,9.12316
1485944220,45.46916,9.23442
1485944220,45.47473,9.19156
1485944220,45.48144,9.14528
1485944220,45.46543,9.1781
1485944220,45.46553,9.23344
1485944220,45.46848,9.18904
1485944220,45.48171,9.1467
1485944220,45.48355,9.18024
1485944220,45.44325,9.19601
1485944220,45.43842,9.17463
1485944220,45.46729,9.22562
1485944220,45.46191,9.20391
1485944220,45.44957,9.20686
1485944220,45.46836,9.2052
1485944220,45.43621,9.20598
1485944220,45.46795,9.17833
1485944220,45.48312,9.19954
1485944220,45.48954,9.18902
1485944220,45.44924,9.18732
1485944220,45.46383,9.15261
1485944220,45.47763,9.16709
1485944220,45.45057,9.20248
1485944220,45.45256,9.16528
1485944220,45.46836,9.22154
1485944220,45.45877,9.18783
1485944220,45.48358,9.18035
1485944220,45.49339,9.18797
1485944220,45.48948,9.19594
1485944220,45.48353,9.18036
1485944220,45.44516,9.21992
1485944220,45.49182,9.23663
1485944220,45.45339,9.20021
1485944220,45.45929,9.19273
1485944220,45.46518,9.19712
1485944220,45.47199,9.2056
1485944220,45.46336,9.19817
1485944220,45.4897,9.12496
1485944220,45.46653,9.19916
1485944220,45.49289,9.18213
1485944220,45.47755,9.19943
1485944220,45.43753,9.15417
1485944220,45.50123,9.1573
1485944220,45.49048,9.18249
1485944220,45.463,9.19331
1485944220,45.44361,9.20014
1485944220,45.4838,9.18014
1485944220,45.4482,9.14064
1485944220,45.5106,9.21065
1485944220,45.45464,9.19191
1485944220,45.48739,9.21036
1485944220,45.47313,9.1961
1485944220,45.508,9.21458
1485944220,45.48575,9.20736
1485944220,45.48447,9.20471
1485944220,45.43607,9.24768
1485944220,45.48199,9.19599
1485944220,45.50476,9.12272
1485944220,45.4665,9.19897
1485944220,45.48739,9.21047
1485944220,45.46355,9.16743
1485944220,45.4979,9.1559
1485944220,45.40418,9.17249
1485944220,45.49313,9.19862
1485944220,45.48312,9.14422
1485944220,45.46205,9.1818
1485944220,45.44083,9.14566
1485944220,45.46431,9.16213
1485944220,45.49094,9.14736
1485944220,45.49779,9.16736
1485944220,45.46586,9.19332
1485944220,45.46154,9.10784
1485944220,45.49614,9.1384
1485944220,45.51426,9.15226
1485944220,45.50397,9.20072
1485944220,45.48421,9.14604
1485944220,45.47496,9.19671
1485944220,45.45116,9.16021
1485944220,45.49741,9.23352
1485944220,45.50793,9.18249
1485944220,45.50322,9.13808
1485944220,45.47315,9.2055
1485944220,45.47792,9.17324
1485944220,45.49664,9.22559
1485944220,45.48395,9.18009
1485944280,45.4504,9.1903
1485944280,45.46222,9.13746
1485944280,45.4827,9.17245
1485944280,45.47148,9.16978
1485944280,45.45413,9.18993
1485944280,45.47837,9.19423
1485944280,45.4759,9.19214
1485944280,45.48585,9.16072
1485944280,45.43789,9.17417
1485944280,45.48533,9.2087
1485944280,45.46652,9.16028
1485944280,45.50468,9.18123
1485944280,45.50157,9.16316
1485944280,45.45457,9.15624
1485944280,45.46159,9.18099
1485944280,45.41569,9.26481
1485944280,45.43817,9.17471
1485944280,45.44116,9.20565
1485944280,45.46718,9.21126
1485944280,45.46776,9.18554
1485944280,45.44747,9.20041
1485944280,45.46033,9.19115
1485944280,45.46964,9.2028
1485944280,45.46933,9.19977
1485944280,45.46249,9.20371
1485944280,45.48367,9.18026
1485944280,45.46327,9.18256
1485944280,45.45382,9.18378
1485944280,45.46579,9.19916
1485944280,45.48234,9.18638
1485944280,45.48133,9.19387
1485944280,45.48786,9.20112
1485944280,45.44425,9.14937
1485944280,45.48385,9.1802
1485944280,45.47532,9.18525
1485944280,45.49254,9.23287
1485944280,45.45373,9.19957
1485944280,45.47892,9.17606
1485944280,45.46896,9.18587
1485944280,45.45083,9.15338
1485944280,45.49114,9.20235
1485944280,45.49029,9.14778
1485944280,45.43714,9.19629
1485944280,45.47256,9.20312
1485944280,45.46878,9.19034
1485944280,45.51068,9.20868
1485944280,45.45234,9.19893
1485944280,45.44458,9.24372
1485944280,45.47021,9.18211
1485944280,45.46891,9.23408
1485944280,45.45737,9.15074
1485944280,45.48669,9.20821
1485944280,45.47502,9.24761
1485944280,45.51893,9.14719
1485944280,45.43739,9.23991
1485944280,45.49272,9.105
1485944280,45.47219,9.19274
1485944280,45.51199,9.1933
1485944280,45.51261,9.14576
1485944280,45.47394,9.1573
1485944280,45.47005,9.18788
1485944280,45.47711,9.24324
1485944280,45.46805,9.16789
1485944280,45.45182,9.21269
1485944280,45.47158,9.1905
1485944280,45.5032,9.22181
1485944280,45.4862,9.16172
1485944280,45.47125,9.21982
1485944280,45.45137,9.16135
1485944280,45.40697,9.17419
1485944280,45.48058,9.15875
1485944280,45.44047,9.17264
1485944280,45.45437,9.14917
1485944280,45.48577,9.20371
1485944280,45.45863,9.19182
1485944280,45.50192,9.18872
1485944280,45.48693,9.21133
1485944280,45.49974,9.2293
1485944280,45.5044,9.19051
1485944280,45.47007,9.19882
1485944280,45.44834,9.22104
1485944280,45.48403,9.18392
1485944280,45.49478,9.1462
1485944280,45.48988,9.20538
1485944280,45.51688,9.15095
1485944280,45.51026,9.21077
1485944280,45.46147,9.18076
1485944280,45.49933,9.12982
1485944280,45.52266,9.17439
1485944280,45.46917,9.16989
1485944280,45.50335,9.14363
1485944280,45.46241,9.27726
1485944280,45.48541,9.19794
1485944280,45.46443,9.17323
1485944280,45.45286,9.15988
1485944280,45.46464,9.16444
1485944280,45.46241,9.27726
1485944280,45.46962,9.19995
1485944280,45.4728,9.18669
1485944280,45.46961,9.17738
1485944280,45.43969,9.16463
1485944280,45.47497,9.17124
1485944280,45.46635,9.19299
1485944280,45.49748,9.16813
1485944280,45.47868,9.18969
1485944280,45.49666,9.17005
1485944280,45.49552,9.18074
1485944280,45.48616,9.20766
1485944280,45.5102,9.2108
1485944280,45.45396,9.2073
1485944280,45.45457,9.12148
1485944280,45.42628,9.25114
1485944280,45.50288,9.15743
1485944280,45.50061,9.22104
1485944280,45.47086,9.19243
1485944280,45.47107,9.18313
1485944280,45.48391,9.18025
1485944280,45.51017,9.21098
1485944280,45.45091,9.12527
1485944280,45.47123,9.20006
1485944280,45.49557,9.18052
1485944280,45.51686,9.1509
1485944280,45.43289,9.15796
1485944280,45.44159,9.16214
1485944280,45.43787,9.19748
1485944280,45.49752,9.16427
1485944280,45.44153,9.17249
1485944280,45.50294,9.1436
1485944280,45.48933,9.19447
1485944280,45.49527,9.13564
1485944280,45.50465,9.16387
1485944280,45.52295,9.17451
1485944280,45.47827,9.19597
1485944280,45.49855,9.14292
1485944280,45.45362,9.16545
1485944280,45.47916,9.19551
1485944280,45.43861,9.14858
1485944280,45.45288,9.21867
1485944280,45.47325,9.19007
1485944280,45.46241,9.27726
1485944280,45.45904,9.18206
1485944280,45.49121,9.2299
1485944280,45.43419,9.2428
1485944280,45.4755,9.18511
1485944280,45.50966,9.12631
1485944280,45.4603,9.17233
1485944280,45.45429,9.21096
1485944280,45.48332,9.14385
1485944280,45.51178,9.24402
1485944280,45.43724,9.15277
1485944280,45.43306,9.15812
1485944280,45.49083,9.101
1485944280,45.41517,9.2075
1485944280,45.52196,9.17079
1485944280,45.47024,9.17659
1485944280,45.46788,9.17818
1485944280,45.5169,9.1511
1485944280,45.47008,9.18234
1485944280,45.46575,9.16198
1485944280,45.50389,9.14725
1485944280,45.47277,9.18631
1485944280,45.5071,9.18618
1485944280,45.45697,9.21442
1485944280,45.46527,9.18227
1485944280,45.46741,9.19249
1485944280,45.51658,9.13864
1485944280,45.50531,9.12565
1485944280,45.49576,9.16323
1485944280,45.4705,9.182
1485944280,45.46867,9.17867
1485944280,45.50979,9.19837
1485944280,45.46241,9.27726
1485944280,45.45788,9.14968
1485944280,45.46664,9.17482
1485944280,45.50294,9.19721
1485944280,45.47543,9.18746
1485944280,45.48907,9.19751
1485944280,45.52004,9.14138
1485944280,45.52255,9.15808
1485944280,45.4713,9.10619
1485944280,45.44469,9.20716
1485944280,45.46937,9.17306
1485944280,45.47269,9.15925
1485944280,45.45126,9.1609
1485944280,45.50302,9.22602
1485944280,45.4851,9.23144
1485944280,45.44949,9.15499
1485944280,45.49736,9.2325
1485944280,45.48368,9.24557
1485944280,45.43897,9.17499
1485944280,45.45824,9.18565
1485944280,45.4713,9.20006
1485944280,45.48122,9.19121
1485944280,45.49738,9.16839
1485944280,45.48794,9.13172
1485944280,45.49975,9.1328
1485944280,45.45707,9.18683
1485944280,45.48453,9.15907
1485944340,45.43537,9.20439
1485944340,45.50759,9.26751
1485944340,45.48062,9.17429
1485944340,45.46121,9.15968
1485944340,45.4766,9.16633
1485944340,45.51257,9.25296
1485944340,45.48249,9.20207
1485944340,45.50346,9.22597
1485944340,45.44709,9.19073
1485944340,45.49698,9.15714
1485944340,45.45432,9.21093
1485944340,45.41386,9.17698
1485944340,45.45957,9.20798
1485944400,45.45836,9.15625
1485944400,45.45254,9.2086
1485944400,45.48169,9.20202
1485944460,45.47657,9.18616
1485944460,45.46063,9.19332
1485944460,45.47944,9.19998
1485944460,45.47696,9.16068
1485944460,45.4375,9.17752
1485944460,45.46582,9.16741
1485944460,45.43842,9.17463
1485944520,45.47004,9.15909
1485944520,45.45063,9.1904
1485944520,45.47124,9.2055
1485944520,45.48358,9.18067
1485944520,45.45898,9.15484
1485944520,45.48189,9.15617
1485944520,45.48139,9.20491
1485944520,45.506,9.22458
1485944520,45.48637,9.19716
1485944520,45.43951,9.17364
1485944520,45.46778,9.19214
1485944520,45.5002,9.18323
1485944520,45.46744,9.20412
1485944520,45.45107,9.16548
1485944520,45.48036,9.19625
1485944640,45.46041,9.17506
1485944640,45.46072,9.20353
1485944640,45.49001,9.18158
1485944640,45.45623,9.22663
1485944640,45.50099,9.15645
1485944640,45.45011,9.16759
1485944640,45.46155,9.20226
1485944700,45.47657,9.18616
1485944760,45.46063,9.19332
1485944760,45.48814,9.23495
1485944760,45.45457,9.15624
1485944760,45.48504,9.18663
1485944760,45.46159,9.18099
1485944760,45.50673,9.16307
1485944760,45.5055,9.24242
1485944760,45.46858,9.18978
1485944760,45.47845,9.19943
1485944760,45.49204,9.23426
1485944760,45.50759,9.26751
1485944760,45.41569,9.26481
1485944760,45.44284,9.14571
1485944760,45.47541,9.19706
1485944760,45.45836,9.15625
1485944760,45.48737,9.18358
1485944760,45.47978,9.14662
1485944760,45.45498,9.19773
1485944760,45.44701,9.19084
1485944820,45.46178,9.20449
1485944820,45.4546,9.17664
1485944820,45.46488,9.18321
1485944820,45.46964,9.2028
1485944940,45.47968,9.18351
1485944940,45.45366,9.16856
1485944940,45.44873,9.14715
1485944940,45.45854,9.18765
1485944940,45.44447,9.20584
1485944940,45.4748,9.1869
1485944940,45.49435,9.18648
1485944940,45.44333,9.17641
1485944940,45.47724,9.18749
1485944940,45.49085,9.21559
1485944940,45.44451,9.20834
1485944940,45.49604,9.20534
1485945000,45.45078,9.16837
1485945000,45.47057,9.16975
1485945120,45.4772,9.19588
1485945120,45.48189,9.15617
1485945120,45.47712,9.15001
1485945120,45.47313,9.1961
1485945120,45.46421,9.2288
1485945120,45.45351,9.16189
1485945120,45.50979,9.19837
1485945120,45.44451,9.20834
1485945120,45.44949,9.15499
1485945120,45.47199,9.2056
1485945120,45.46464,9.16444
1485945120,45.4546,9.17664
1485945120,45.45078,9.16837
1485945120,45.47315,9.2055
1485945120,45.45697,9.21442
1485945120,45.48249,9.20207
1485945120,45.48987,9.20537
1485945120,45.48169,9.20202
1485945120,45.47728,9.19603
1485945120,45.47978,9.14662
1485945120,45.44202,9.16771
1485945120,45.46858,9.18978
1485945120,45.45464,9.19191
1485945120,45.47452,9.1956
1485945120,45.44168,9.16852
1485945120,45.46372,9.16935
1485945120,45.46553,9.23344
1485945120,45.48139,9.20491
1485945120,45.50187,9.15344
1485945120,45.45623,9.22663
1485945120,45.45011,9.16759
1485945120,45.44121,9.16868
1485945120,45.47394,9.1573
1485945120,45.44834,9.22104
1485945120,45.48693,9.21133
1485945120,45.46357,9.23905
1485945120,45.46582,9.16741
1485945120,45.44277,9.11674
1485945120,45.47046,9.19229
1485945120,45.48513,9.22097
1485945120,45.46848,9.19498
1485945120,45.44469,9.20716
1485945120,45.47269,9.15925
1485945120,45.45498,9.19773
1485945120,45.4482,9.14064
1485945120,45.43316,9.18229
1485945120,45.4563,9.15831
1485945120,45.46653,9.19916
1485945120,45.46775,9.1787
1485945120,45.45254,9.2086
1485945120,45.46741,9.19249
1485945120,45.45083,9.15338
1485945120,45.45137,9.16135
1485945120,45.47057,9.16975
1485945120,45.46757,9.20416
1485945120,45.47107,9.20156
1485945120,45.46588,9.11235
1485945120,45.46159,9.18099
1485945120,45.47497,9.17124
1485945120,45.45429,9.21096
1485945120,45.45904,9.18206
1485945120,45.44577,9.2215
1485945120,45.4438,9.15182
1485945120,45.45898,9.15484
1485945120,45.4521,9.16363
1485945120,45.46313,9.20611
1485945120,45.48358,9.18067
1485945120,45.47243,9.18973
1485945120,45.48453,9.15907
1485945120,45.46041,9.17506
1485945120,45.45863,9.19182
1485945120,45.46431,9.16213
1485945120,45.44885,9.15229
1485945120,45.45836,9.15625
1485945120,45.49182,9.23663
1485945120,45.46069,9.20575
1485945120,45.45014,9.24154
1485945120,45.47543,9.18746
1485945120,45.48058,9.15875
1485945120,45.43787,9.19748
1485945120,45.46955,9.17744
1485945120,45.48089,9.18795
1485945120,45.45432,9.21093
1485945120,45.48144,9.14528
1485945120,45.46089,9.17427
1485945120,45.4938,9.16654
1485945120,45.46516,9.16845
1485945120,45.43749,9.17752
1485945120,45.4693,9.19179
1485945120,45.45854,9.18765
1485945120,45.45373,9.19957
1485945120,45.47256,9.20312
1485945120,45.45182,9.21269
1485945120,45.4862,9.16172
1485945120,45.48199,9.19599
1485945120,45.49752,9.16427
1485945120,45.47307,9.24886
1485945120,45.4615,9.15744
1485945120,45.4748,9.1869
1485945120,45.47727,9.16669
1485945120,45.4142,9.17545
1485945120,45.48935,9.20449
1485945120,45.48136,9.15575
1485945120,45.44709,9.19073
1485945120,45.46981,9.20005
1485945120,45.4774,9.19556
1485945120,45.45286,9.15988
1485945120,45.48171,9.1467
1485945120,45.49975,9.1328
1485945120,45.45396,9.2073
1485945120,45.43842,9.17463
1485945120,45.45912,9.19235
1485945120,45.44083,9.17319
1485945120,45.43874,9.1747
1485945120,45.48669,9.20821
1485945120,45.49048,9.18249
1485945120,45.47536,9.2027
1485945120,45.47086,9.19243
1485945120,45.49779,9.16736
1485945120,45.43306,9.15812
1485945120,45.48616,9.20766
1485945120,45.47755,9.19943
1485945120,45.47277,9.18631
1485945120,45.4769,9.2342
1485945120,45.47691,9.16712
1485945120,45.47473,9.19156
1485945120,45.46632,9.18913
1485945120,45.48062,9.17429
1485945120,45.45344,9.16407
1485945120,45.43714,9.19629
1485945120,45.46962,9.19995
1485945120,45.49435,9.18074
1485945120,45.48577,9.20371
1485945120,45.46446,9.16681
1485945120,45.43897,9.17499
1485945120,45.44496,9.16746
1485945120,45.5067,9.16293
1485945120,45.50061,9.22104
1485945120,45.506,9.22458
1485945120,45.47605,9.1949
1485945120,45.4659,9.1884
1485945120,45.47792,9.17324
1485945120,45.50316,9.15806
1485945120,45.45596,9.20671
1485945120,45.47916,9.19551
1485945120,45.48897,9.18961
1485945120,45.49029,9.14778
1485945120,45.49443,9.18134
1485945120,45.50049,9.15187
1485945120,45.48541,9.19794
1485945120,45.49444,9.18085
1485945120,45.51904,9.21324
1485945120,45.46961,9.17738
1485945120,45.46155,9.20226
1485945120,45.49001,9.18158
1485945120,45.46964,9.2028
1485945120,45.46154,9.10784
1485945120,45.4713,9.10619
1485945120,45.48395,9.20521
1485945120,45.45707,9.18683
1485945120,45.49484,9.16258
1485945120,45.46849,9.12819
1485945120,45.46121,9.15968
1485945120,45.47659,9.16631
1485945120,45.46788,9.17818
1485945120,45.45723,9.16395
1485945120,45.44701,9.19084
1485945120,45.47408,9.19322
1485945120,45.49114,9.20235
1485945120,45.4502,9.18705
1485945120,45.48206,9.14467
1485945120,45.46848,9.18904
1485945120,45.47845,9.19943
1485945120,45.46448,9.17821
1485945120,45.4766,9.1955
1485945120,45.50101,9.12204
1485945120,45.48447,9.20471
1485945120,45.45167,9.24132
1485945120,45.49664,9.22559
1485945120,45.45824,9.18565
1485945120,45.49514,9.1744
1485945120,45.46575,9.16198
1485945120,45.45457,9.15624
1485945120,45.48613,9.20668
1485945120,45.44873,9.14715
1485945120,45.46504,9.1841
1485945120,45.46411,9.24083
1485945120,45.49604,9.20534
1485945120,45.44425,9.14937
1485945120,45.4728,9.18669
1485945120,45.49053,9.20241
1485945120,45.43861,9.14858
1485945120,45.43596,9.20611
1485945120,45.46878,9.19034
1485945120,45.48739,9.21047
1485945120,45.46855,9.19029
1485945120,45.46744,9.20412
1485945120,45.44153,9.17249
1485945120,45.46867,9.17867
1485945120,45.45884,9.22322
1485945120,45.4862,9.1453
1485945120,45.47291,9.19708
1485945120,45.47696,9.16068
1485945120,45.46518,9.19712
1485945120,45.46223,9.19131
1485945120,45.49552,9.18074
1485945120,45.49901,9.14169
1485945120,45.46865,9.19024
1485945120,45.48564,9.2072
1485945120,45.46527,9.18227
1485945120,45.48623,9.20719
1485945120,45.45856,9.16454
1485945120,45.49354,9.18248
1485945120,45.49793,9.13907
1485945120,45.47773,9.19293
1485945120,45.46868,9.17884
1485945120,45.48396,9.20534
1485945120,45.49289,9.18213
1485945120,45.44015,9.20795
1485945120,45.49094,9.14736
1485945120,45.45339,9.20021
1485945120,45.49175,9.16622
1485945120,45.4676,9.19831
1485945120,45.44526,9.22162
1485945120,45.47254,9.18553
1485945120,45.45661,9.15488
1485945120,45.49277,9.18216
1485945120,45.48232,9.1466
1485945120,45.44851,9.12404
1485945120,45.47827,9.19597
1485945120,45.48709,9.13127
1485945120,45.48658,9.13059
1485945120,45.48794,9.13172
1485945120,45.47465,9.18997
1485945120,45.45234,9.19894
1485945120,45.45377,9.19974
1485945120,45.47005,9.18788
1485945120,45.44994,9.19073
1485945120,45.46178,9.20449
1485945120,45.45929,9.19273
1485945120,45.46891,9.23408
1485945120,45.49478,9.1462
1485945120,45.47532,9.18525
1485945120,45.48234,9.18638
1485945120,45.47444,9.18969
1485945120,45.4605,9.17377
1485945120,45.46839,9.20056
1485945120,45.48168,9.23397
1485945120,45.48036,9.19625
1485945120,45.45372,9.16254
1485945120,45.46964,9.17559
1485945120,45.47021,9.18211
1485945120,45.46701,9.17587
1485945120,45.46233,9.19986
1485945120,45.47024,9.17659
1485945120,45.46613,9.19203
1485945120,45.47882,9.19605
1485945120,45.46731,9.19252
1485945120,45.46591,9.18846
1485945120,45.46072,9.20353
1485945120,45.48978,9.20321
1485945120,45.45924,9.19266
1485945120,45.47008,9.18234
1485945120,45.45126,9.1609
1485945120,45.50999,9.21147
1485945120,45.46543,9.1781
1485945120,45.45036,9.20544
1485945120,45.48786,9.20112
1485945120,45.48948,9.19594
1485945120,45.46714,9.16843
1485945120,45.47868,9.18969
1485945120,45.47947,9.19656
1485945120,45.4603,9.17233
1485945120,45.47901,9.1958
1485945120,45.46313,9.20001
1485945120,45.48575,9.20736
1485945120,45.4851,9.23144
1485945120,45.41569,9.26481
1485945120,45.45107,9.16548
1485945120,45.48637,9.19716
1485945120,45.46593,9.19911
1485945120,45.47125,9.21982
1485945120,45.47048,9.19803
1485945120,45.41386,9.17698
1485945120,45.47496,9.19671
1485945120,45.45353,9.16212
1485945120,45.48576,9.20728
1485945120,45.48582,9.20737
1485945120,45.45196,9.22774
1485945120,45.51658,9.13864
1485945120,45.47237,9.20071
1485945120,45.50679,9.18699
1485945120,45.46355,9.16743
1485945120,45.46241,9.27726
1485945120,45.50445,9.14561
1485945120,45.46443,9.17323
1485945120,45.43739,9.23991
1485945120,45.4897,9.12496
1485945120,45.43707,9.23112
1485945120,45.49107,9.2031
1485945120,45.48353,9.18036
1485945120,45.48933,9.19447
1485945120,45.48773,9.19323
1485945120,45.4736,9.1931
1485945120,45.46326,9.19852
1485945120,45.46641,9.17005
1485945120,45.47892,9.17606
1485945120,45.48395,9.18009
1485945120,45.46336,9.19817
1485945120,45.46848,9.18933
1485945120,45.47262,9.19227
1485945120,45.47069,9.19157
1485945120,45.48395,9.18009
1485945120,45.50759,9.26751
1485945120,45.52361,9.21075
1485945120,45.46916,9.16988
1485945120,45.45111,9.16055
1485945120,45.51156,9.21042
1485945120,45.44031,9.14759
1485945120,45.44853,9.20258
1485945120,45.5055,9.24242
1485945120,45.45108,9.15998
1485945120,45.49807,9.13141
1485945120,45.48504,9.18663
1485945120,45.46805,9.16789
1485945120,45.46916,9.23442
1485945120,45.4713,9.20006
1485945120,45.50294,9.19721
1485945120,45.5032,9.22181
1485945120,45.43318,9.18218
1485945120,45.48737,9.18358
1485945120,45.45362,9.16545
1485945120,45.52159,9.15321
1485945120,45.48623,9.20724
1485945120,45.47139,9.20012
1485945120,45.48421,9.14604
1485945120,45.45108,9.16038
1485945120,45.46538,9.19309
1485945120,45.44447,9.20584
1485945120,45.48567,9.20708
1485945120,45.46652,9.19883
1485945120,45.46937,9.17306
1485945120,45.50288,9.15743
1485945120,45.46147,9.18076
1485945120,45.49593,9.14313
1485945120,45.46348,9.1672
1485945120,45.50294,9.1436
1485945120,45.44458,9.24372
1485945120,45.4665,9.19897
1485945120,45.48122,9.19121
1485945120,45.47855,9.23613
1485945120,45.50356,9.23551
1485945120,45.51893,9.14719
1485945120,45.51811,9.2069
1485945120,45.46241,9.27726
1485945120,45.46586,9.19332
1485945120,45.44121,9.16266
1485945120,45.47322,9.19292
1485945120,45.44361,9.20014
1485945120,45.48541,9.1979
1485945120,45.46488,9.18321
1485945120,45.44159,9.16214
1485945120,45.48133,9.19387
1485945120,45.49666,9.17005
1485945120,45.46799,9.18917
1485945120,45.50966,9.12631
1485945120,45.45112,9.16025
1485945120,45.50447,9.14715
1485945120,45.49085,9.21559
1485945120,45.50413,9.14713
1485945120,45.50389,9.14725
1485945120,45.47124,9.19236
1485945120,45.46075,9.19211
1485945120,45.46635,9.19299
1485945120,45.47151,9.19281
1485945120,45.51581,9.20847
1485945120,45.47657,9.18616
1485945120,45.50726,9.16433
