18 61 32.359836065573774
19 173 36.18121387283236
20 230 30.99753623188407
21 239 35.31234309623431
22 215 35.617674418604636
23 246 34.072696476964744
0 334 36.00538922155688
1 409 37.9992665036675
2 428 38.699883177570136
3 380 33.99004385964913
4 356 29.078417602996257
5 283 26.1469964664311
6 234 26.832264957264957
7 149 26.384563758389266
8 98 22.836224489795917
9 64 24.627864583333327
10 29 26.79885057471264
11 18 24.209259259259262
12 11 18.319696969696967
13 28 21.705952380952386
14 90 30.908518518518505
15 227 36.59251101321586
16 341 38.675806451612935
17 319 35.27518286311388
18 250 31.787333333333358
19 184 33.125996376811585
20 183 31.994990892531874
21 232 36.327586206896555
22 241 33.720193637621044
23 268 33.91355721393035
0 335 35.9712935323383
1 445 38.961610486891374
2 432 39.476273148148145
3 452 33.82979351032448
4 400 29.393249999999984
5 305 26.50573770491803
6 241 28.636652835408018
7 200 23.016666666666666
8 122 22.02390710382514
9 68 21.310294117647047
10 31 26.669892473118274
11 18 31.672222222222224
12 17 24.6843137254902
13 34 27.748039215686276
14 106 30.317767295597484
15 265 33.63138364779874
16 356 39.170973782771554
17 339 37.43731563421829
18 260 32.21724358974358
19 174 32.03189655172414
20 248 32.929099462365585
21 251 32.86899070385125
22 263 34.653675538656536
23 275 35.059212121212106
0 385 36.120129870129844
1 456 39.49755116959062
2 476 43.4265406162465
3 479 36.743180236604054
4 391 30.283674339300912
5 320 26.456302083333327
6 306 25.217538126361656
7 219 22.853881278538818
8 142 22.30352112676056
9 49 22.706802721088433
10 43 21.886821705426357
11 24 22.125694444444445
12 15 22.996666666666666
13 34 23.72549019607843
14 107 27.554049844236765
15 225 33.78399999999996
16 351 37.03233618233618
17 357 36.408963585434144
18 279 32.70143369175628
19 204 33.633741830065354
20 254 39.678937007874026
21 253 34.43083003952569
22 262 33.88244274809161
23 302 37.75722958057397
0 389 39.53641816623823
1 480 42.73982638888888
2 478 46.043828451882845
3 516 40.71676356589149
4 457 31.872319474835873
5 350 27.50609523809525
6 340 28.37857843137255
7 270 25.693395061728395
8 231 22.232467532467517
9 164 22.426219512195114
10 105 24.8326984126984
11 61 24.0879781420765
12 26 21.405769230769234
13 31 25.972580645161287
14 47 27.159574468085108
15 84 31.336111111111098
16 130 30.227307692307694
17 187 32.833778966131895
18 249 34.53514056224898
19 281 36.004033214709374
20 303 34.95522552255224
21 301 36.98931339977849
22 323 36.54097007223941
23 333 38.83348348348349
0 354 36.41803201506592
1 370 42.1363063063063
2 379 44.53654353562006
3 422 39.18139810426539
4 415 34.45614457831328
5 326 29.378476482617575
6 270 29.323271604938277
7 281 25.99021352313168
8 236 23.91737288135592
9 148 22.3882882882883
10 98 23.408673469387757
11 54 22.149999999999995
12 38 26.12982456140351
13 28 31.50178571428571
14 37 28.816666666666666
15 57 37.91315789473685
16 64 49.506249999999994
17 112 30.827083333333327
18 163 31.47658486707567
19 162 31.369753086419763
20 187 35.9922459893048
21 207 30.937681159420283
22 165 29.723636363636352
23 222 34.2524024024024
0 243 32.4201646090535
1 265 32.08773584905659
2 273 31.04963369963369
3 224 31.277232142857148
4 151 27.118543046357605
5 143 26.413170163170168
6 150 27.49022222222222
7 125 25.410533333333348
8 81 23.073868312757206
9 68 25.1906862745098
10 33 21.39343434343434
11 10 25.591666666666665
12 15 46.681111111111115
13 29 39.08390804597701
14 69 34.720048309178736
15 170 34.82637254901961
16 242 37.98533057851242
17 270 38.72364197530864
18 267 35.91242197253432
19 178 32.47612359550562
20 203 35.77298850574713
21 178 35.84494382022471
22 218 32.54220183486239
23 219 36.38614916286149
0 267 33.59288389513108
1 298 37.01029082774049
2 336 34.06641865079366
3 298 32.963478747203595
